,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,249,25,250,251,252,253,254,255,256,257,258,259,26,260,261,262,263,264,265,266,267,268,269,27,270,271,272,273,274,275,276,277,278,279,28,29,3,30,31,4,5,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,6,7,8,9
1,1.0,0.9938683150327777,0.9988992361035552,0.9993844919338792,0.9893002635869709,0.9981050897160235,0.9903278371041164,0.9909019939661884,0.9986110525571285,0.9895007966470378,0.9978296299817436,0.9997537450586745,0.9994994717818795,0.9887550409150099,0.9995648278770556,0.9974150095338614,0.9996400919745608,0.9900334183109891,0.9988199254049858,0.9913760423623863,0.9813056884696902,0.9948868853705464,0.9932500598764992,0.9942692754321371,0.9915796593777134,0.9937753869511617,0.9905587704657393,0.9961828580435658,0.9964509368566146,0.9999940087091099,0.9934783751186368,0.9904066687269109,0.9991836131132812,0.9918860549102766,0.9963941752160865,0.9988418458148292,0.9941209968302861,0.9882802000655396,0.9945034799462215,0.9881726862218105,0.9974918940017938,0.9954324283620605,0.995609765035898,0.9990691813550505,0.9924846325824545,0.9973308741695422,0.9937296427241094,0.9951467718709859,0.9897995206752818,0.9967469500269474,0.9972704396788612,0.9987813381541953,0.9999858746146344,0.9947866590288703,0.9999740717980143,0.9997642819876394,0.9985098339795057,0.9905784585222469,0.9966771943875833,0.9937954737732538,0.9900831485267217,0.9874594597836499,0.9943974939839321,0.9894925457437932,0.98909090714277,0.9935711447697297,0.9893986183039822,0.993606520191129,0.9817048861221092,0.9993580644647324,0.9912366869351438,0.997746885778867,0.9956480011693184,0.9963038013972224,0.9948661488993562,0.9958468151205324,0.9998339534369093,0.9965203185075933,0.9886673845281232,0.9971990171403108,0.9984418065774688,0.9991605149975399,0.9989661141902467,0.9995436653962623,0.9997499311017108,0.9993113642588783,0.9979389592659025,0.9958504861625205,0.9981570619355749,0.9993345542523585,0.9848861245722803,0.9978968835986458,0.997121848728683
10,0.9938091967835583,1.0,0.9979295567791014,0.9970955778064621,0.9993481999644693,0.9987678927563712,0.9691313449110217,0.999699573975981,0.9866185282659544,0.9993978558998216,0.9989743195935574,0.9960288466295019,0.9898140507314951,0.9992057882891009,0.9901145247553772,0.9833377926836359,0.9904839023982933,0.9995222036682019,0.9872776053218592,0.9997817527377,0.9964539260491623,0.9999526231391933,0.9999847515243172,0.9999930469047592,0.9998136056272794,0.9999996413041691,0.9996334518731732,0.9997207998419816,0.9996413164796001,0.9941872038676065,0.9999938286779618,0.9996024603695162,0.9974878388534323,0.9998574101438732,0.999659225178906,0.9980068130455223,0.9999972726515021,0.9990734002709645,0.9999821980953981,0.9990423952196501,0.9835311729271755,0.9998822915914118,0.9998514416438896,0.9881212387505719,0.9999276933967133,0.9992755910425688,0.9999992041324491,0.9999235234072388,0.9994689780763065,0.9995377545425017,0.999306790484826,0.9871529550377713,0.9943847957699806,0.9999618386032644,0.992985350675749,0.9959859626873682,0.9983956034821244,0.999637388860325,0.9995637594934704,0.9999997792605714,0.9995332335884535,0.9988275834174265,0.9999877561075443,0.9993958426764195,0.9992947731755767,0.9999963901050772,0.9993727428801826,0.9999971907042275,0.9966308915839103,0.9971522073242788,0.9997587369721702,0.9990302498329652,0.9998442332566351,0.999686522797911,0.9999546189580705,0.9998034160425747,0.9956674006522381,0.9996186014491016,0.9991819190898422,0.9993423560887599,0.998464969210977,0.9975280177548853,0.9978350239973803,0.9967115492044277,0.996044087100822,0.9972482112540927,0.9988962848845667,0.9998026082556785,0.9987250887505988,0.9972011630842198,0.9979362107711807,0.9989268934488419,0.9993792506828614
11,0.9988936100824728,0.997938945045251,1.0,0.9999294588137115,0.9949926863563303,0.9998918569778045,0.9827631238478749,0.9960778780819465,0.9950283500619714,0.9951309531942117,0.9998185226301948,0.9996922772110147,0.996904524279438,0.9946136165378926,0.9970703169838091,0.9929362739767041,0.9972711606855476,0.9954949953105504,0.9954302892612968,0.9963897960612278,0.9890926034545731,0.9985140981900615,0.9975711565759201,0.9981703196218125,0.9965223116017556,0.9978844844833203,0.9958492311928776,0.9991730636842358,0.9992959874821269,0.9990506321874498,0.9977084398066871,0.9957471881603361,0.9999786291776973,0.9967199650446605,0.999270418488194,0.9999992649189607,0.9980854576198567,0.9942799340742948,0.9983025862503201,0.99420394470317,0.993063318810672,0.9988030628922175,0.9988936038661342,0.9959342025541643,0.9970996125492634,0.9996549587543482,0.9978575654281002,0.998653625676985,0.9953357142565641,0.9994250131205276,0.9996328866503995,0.9953548065493178,0.9991297872042426,0.9984594367794212,0.9985286039864173,0.9996802246041734,0.9999703190143092,0.9958624080150312,0.9993952877629172,0.9978962820268635,0.9955287392842818,0.9936959734040206,0.9982430061583181,0.9951252768938669,0.9948476630252553,0.9977637427917547,0.9950605814884528,0.9977847564572626,0.9894009662158769,0.9999380610983784,0.9962985866001759,0.9997939133004367,0.998912889329771,0.9992291921742654,0.9985028267967038,0.9990117502429681,0.9995856647193491,0.9993268911821445,0.994552259919738,0.9996062467049147,0.9999600162302911,0.9999821914459842,0.999998943755294,0.9998594089844095,0.9996965200972674,0.9999515353572829,0.9998492830780434,0.999013552707862,0.9999040556492472,0.9999451096876344,0.9918138765718093,0.999837689726198,0.9995768129845023
12,0.9993820530245197,0.9971120395874125,0.9999295396582456,1.0,0.9937505029516674,0.9996471195844148,0.9848709141231411,0.9949681329807928,0.9961405609053884,0.9939047432589764,0.9995223844597729,0.9999164659320491,0.9977683445881351,0.9933287973868652,0.9979088492952264,0.9942733248079143,0.9980780663946842,0.9943120199738374,0.996493993693973,0.9953215869352704,0.9873116872585671,0.9978004604798112,0.9966802196790076,0.9973867473766216,0.9954723128399474,0.997047747285742,0.9947101232227363,0.9986219425287491,0.998781865864237,0.9994978908056419,0.9968407794283785,0.9945952489926796,0.999985756534686,0.9956978111711063,0.9987483470011352,0.9999144216880782,0.9972856829191669,0.9929588794617573,0.9975450533690454,0.9928747960439349,0.9943877952725388,0.998154913343859,0.9982675990120894,0.996933893613308,0.9961334970938636,0.9992735289688703,0.9970160164695248,0.9979707128034547,0.9941336045998498,0.9989534409268577,0.9992416911913213,0.9964277823325639,0.9995549865786547,0.9977341651853299,0.9991026646054685,0.9999101326228937,0.9998085062004103,0.9947249689115745,0.998913517088758,0.9970616635228529,0.9943498629391152,0.9923141094306271,0.9974736199635755,0.9938984065300381,0.9935889734099287,0.9969056610551023,0.9938262123338732,0.9969303461926066,0.9876434726555646,0.9999997206917538,0.9952180446888496,0.9994829869989117,0.998291718884245,0.9986945936304029,0.9977867725123577,0.9984160748308158,0.9998571447006634,0.9988225754128343,0.9932606905359603,0.99920365014486,0.99978353715395,0.99998255548547,0.9999457272855657,0.9999880512031155,0.999918668888523,0.9999979364314726,0.9995731278649873,0.9984183538582914,0.9996694299637437,0.9999990207023801,0.9902542879511487,0.9995537821556901,0.9991620624790709
13,0.9891833106648603,0.9993473274593019,0.9949632480969426,0.9937066463798724,1.0,0.9963276522363035,0.9599325267487812,0.9999326303738865,0.9801894804704477,0.9999990134679946,0.9966900239574231,0.9921824244702281,0.9840968558727129,0.9999929472136192,0.9844702612104241,0.9762714725100112,0.984930970220059,0.9999864795657984,0.9809869257762931,0.9998840115343925,0.9988364827522299,0.9989484541781506,0.9995315895721121,0.9992056867860009,0.9998585989834579,0.9993775647412224,0.9999591248644049,0.9982154541923444,0.9980223842526161,0.9896821874818533,0.9994680735561206,0.9999686453703652,0.9942886463377447,0.9998149339698106,0.9980646826049782,0.9950837645622306,0.9992602415513245,0.9999758122389718,0.9991140308480377,0.999970578596783,0.9765003141573672,0.9986757225648986,0.9985765674237433,0.9820136414014604,0.9997095234681053,0.9972508582622588,0.9993921065894465,0.9988243201936192,0.9999937995093122,0.9977884323175332,0.9973118406056215,0.9808358040430907,0.989944612525022,0.9989936887924875,0.9881089099024909,0.9921225720296917,0.9957045357280149,0.9999577945080588,0.9978456670490383,0.99937110824611,0.9999845463386371,0.999923853623657,0.999156360976671,0.9999990933237142,0.9999989445578716,0.9994407842619215,0.9999997637923311,0.9994301466158882,0.9989372569861956,0.9937898177770262,0.9998998056542787,0.9967908867031976,0.9985544564457584,0.9981304301557126,0.9989579302762849,0.9984351019898984,0.9916808018643811,0.9979695976115379,0.9999905333691205,0.9973821933363846,0.9958181954784391,0.9943490934744174,0.9948168867704295,0.9931492486433263,0.9922037182345583,0.9939314451952325,0.9965513201263986,0.9984328270191148,0.9962542126776827,0.9938619381443456,0.9996022885701921,0.9966054587138311,0.9974561918192
14,0.9980929634592172,0.9987719059953812,0.9998917176206159,0.9996462596826909,0.9963444604009601,1.0,0.9799713937621615,0.9972640309415072,0.9934580683044312,0.9964627433249926,0.9999905460870205,0.9992186621216296,0.9956403264955471,0.9960187419689489,0.995837310059781,0.9910893821315365,0.9960771703924588,0.9967727073287892,0.993919739347778,0.9975240378024944,0.9911197231296427,0.9992058115157297,0.9984840150821856,0.9989492300089216,0.9976337990362082,0.9987297110475056,0.9970720905276471,0.9996623062987208,0.9997391656899145,0.9983009155384183,0.9985922500992312,0.9969860901385905,0.9997740763542786,0.9977966651993838,0.999723493301746,0.9999088342768278,0.9988845758324774,0.9957304147828218,0.9990490248641428,0.9956645581912785,0.9912318851517359,0.9994131609670803,0.9994761121722976,0.9945025106965507,0.9981063230746321,0.9999330308136195,0.9987087952213524,0.9993070433236911,0.9966373575612911,0.9998152316322573,0.9999231049080499,0.9938328381466232,0.9984073556018539,0.9991656527748158,0.9976221248358667,0.9991995253616743,0.9999754507456992,0.997083180898805,0.9997981985523413,0.9987388653386963,0.9968013251168036,0.9952225945675357,0.99900422544556,0.9964578932215163,0.996220089864032,0.9986356006605105,0.9964025790830205,0.9986520331984063,0.9913986678956451,0.9996658749680566,0.9974482401155632,0.9999843194218274,0.9994893750680177,0.9996978627127204,0.9991975525014538,0.9995564782841498,0.9990534809467952,0.9997578630553889,0.995965833606091,0.9999106462632492,0.9999833626254004,0.9997860285173591,0.9998692609228106,0.9995041819203988,0.9992254318131706,0.9996982710251187,0.9999964692587381,0.9995576871750183,0.9999996345362266,0.9996825321792648,0.993563221845731,0.9999945110921517,0.999896331477253
15,0.9905560328612667,0.9701239602016439,0.983250711692513,0.9852832301413896,0.961258015065758,0.9805608103975839,1.0,0.9642190601632877,0.9963224825630996,0.9616219296552293,0.9797297253037727,0.9873523155551809,0.9943317099698188,0.960277463619546,0.9941061807767948,0.99776763776413,0.993818223783357,0.9625975480622495,0.9959659407268324,0.9651216186914623,0.9478452271814687,0.9723328593653705,0.9688362174193872,0.9709793967612264,0.9655134344683916,0.9699280747807711,0.9635735431053284,0.975350192092101,0.9760123851665465,0.9900862719638965,0.9693076169975596,0.9632895073535211,0.9843849922308334,0.9661079869431312,0.9758708731412433,0.9830361710623217,0.9706610554537802,0.9594335172191777,0.971487244201706,0.9592436647750499,0.9976959183781553,0.9735701369583954,0.9739819656598545,0.9954713817199827,0.9672879079576608,0.9783125083244728,0.9698319633246922,0.9729169633206489,0.9621674530871406,0.9767626466895745,0.9781471918369986,0.996035305605774,0.9898301664282088,0.9721100170519225,0.9914976185344895,0.9874264052528596,0.9818653031999274,0.9636103982732033,0.9765839151156519,0.9699703435030754,0.962689337039156,0.9579951624807246,0.9712566433392306,0.9616069206025872,0.9608799916116809,0.969500514390686,0.9614362768778819,0.9695742832090521,0.9484762274737603,0.9851589847338913,0.964854921653192,0.9794874213597781,0.9740714329508532,0.9756470304665745,0.9722866465779905,0.9745406550668975,0.9879586278135852,0.9761863553933332,0.9601209863934485,0.9779533956527874,0.9816378414883843,0.9842876625917022,0.983506165124754,0.9860834895025595,0.9873258387807731,0.9849443461408832,0.9800548744378744,0.9745493843978997,0.9807222744200897,0.9850501743569058,0.9536298167626094,0.9799290432126705,0.9777458590796438
16,0.9908054244830953,0.9996992723730465,0.9960561082268277,0.9949344623628644,0.9999326529311978,0.9972523561788045,0.963002605679583,1.0,0.9823844523445766,0.9999479650213038,0.9975648451534646,0.9935561945787184,0.9860659549292895,0.9998820283799302,0.9864161980411004,0.9786683314548106,0.9868478957398836,0.999979476295535,0.9831380223226103,0.9999934373509565,0.9982110978662754,0.9994131888162113,0.9998194786540887,0.9996008604089524,0.9999864341987923,0.9997196880542708,0.9999967081094799,0.9988408684983927,0.9986841920227828,0.9912658187205575,0.999779272766512,0.9999931977999118,0.9954558879839897,0.9999708842960032,0.9987186765763775,0.996162803670004,0.9996392631927122,0.9998277841912606,0.9995351342551756,0.9998142514681736,0.9788859471169433,0.9992053674903194,0.9991281119566225,0.9841066623868785,0.9999219314664948,0.9980426162485817,0.9997294212707588,0.9993195359380094,0.9999673156804378,0.9984920069439164,0.9980940648574542,0.9829952955507507,0.9915075979624982,0.9994468691690408,0.9898107629641653,0.9935017528908338,0.9967094389130269,0.9999970719317863,0.9985392390926303,0.9997153484928044,0.9999817136557412,0.999713387342252,0.9995656652987018,0.999947371279947,0.999914740679865,0.9997615677280182,0.9999403917735945,0.9997546024372254,0.9983364798346248,0.9950091616999664,0.9999967538484535,0.9976513321549122,0.9991107785521611,0.9987721049923967,0.9994202654523421,0.9990165996877461,0.9930992642528924,0.9986410389900621,0.9998727069939095,0.9981532812206357,0.9968089391852807,0.9955098630320091,0.9959263037361449,0.994432391626711,0.9935755580792253,0.9951362251743058,0.9974455497284298,0.9990147949931464,0.9971887142451189,0.9950738876298676,0.9992081541997755,0.9974921612141106,0.998215400792241
17,0.9986214539431928,0.9868433432000999,0.9950904295591376,0.9961844540481962,0.9805455459740683,0.9935478774049952,0.9962611927187349,0.9826961232639067,1.0,0.9808121360226252,0.9930525344857934,0.9972204031751079,0.999779283096821,0.9798241950843111,0.9997322515571061,0.9998162021827758,0.9996670943049054,0.9815237435035656,0.9999915298888903,0.9833428451574782,0.9703459090023911,0.9883381449440735,0.9859567074975851,0.9874262735624769,0.9836222475791984,0.9867091671016148,0.9822309879940473,0.9903207121593959,0.9907456472807415,0.9984348041439048,0.9862825134904885,0.982025652915068,0.9957094272728493,0.9840446197530535,0.990655165930321,0.9949711056805349,0.9872099232486424,0.979199881578277,0.9877699589097366,0.9790590066552726,0.9998362656848363,0.9891598932974022,0.9894307709294913,0.9999545181907338,0.9848769526408506,0.9921897701389257,0.9866432408491889,0.9887275391335678,0.981210597508188,0.9912222931518381,0.9920877255579053,0.9999944566231667,0.9983300092121906,0.9881889170994207,0.9989719052851884,0.9972558240417986,0.9943081734998928,0.9822576015624196,0.9911092182916703,0.9867381414697435,0.9815904576121117,0.9781287478130342,0.987614124056055,0.9808011532086902,0.9802679698426426,0.9864154253497704,0.9806762110858793,0.9864661907871667,0.9708400407309935,0.9961195944708153,0.9831521929332947,0.9929066009996814,0.9894894375719129,0.9905116768721659,0.9883072283095103,0.9897960518907252,0.9975065150264507,0.9908566336215173,0.9797086786717375,0.9919677422857318,0.994177188941216,0.9956571251303765,0.9952316007894887,0.9965953263991411,0.9972077149112479,0.9960068952223561,0.9932473012699777,0.9898017388857117,0.9936431512094619,0.9960625643596155,0.9748268362536398,0.9931720733154795,0.9918388275132409
